Date,mean_power,mean_radiation,mean_temp,mean_humid,mean_cloud,mean_panel
2020-08-09,178.15106430068522,0.9770774515438982,81.11111111111111,52.77777777777778,4.333333333333333,0.11346757969077331
2020-08-10,183.25215749474074,0.9737532159088439,86.11111111111111,53.77777777777778,4.666666666666667,0.11671655662379707
2020-08-11,174.16080319574075,0.9703502011304982,83.11111111111111,55.22222222222222,6.0,0.11092611146160744
2020-08-12,188.6150971165,0.9668680565455465,79.44444444444444,44.55555555555556,4.666666666666667,0.12013230820124321
2020-08-13,172.3659829164259,0.9633064694066564,81.22222222222223,44.666666666666664,3.4444444444444446,0.10978295852074123
2020-08-14,197.6775203073704,0.9596651670337728,81.22222222222223,41.0,2.6666666666666665,0.12590432662638176
2020-08-15,163.60579219990743,0.9559439189493398,80.44444444444444,55.22222222222222,3.888888888888889,0.10420343733104317
2020-08-16,70.19645050492407,0.9521425389927385,71.55555555555556,81.0,7.444444444444445,0.04470936714828406
2020-08-17,156.50130651337037,0.948260887409078,74.66666666666667,59.22222222222222,5.777777777777778,0.09967846410697918
2020-08-18,154.9998754111296,0.9442988729073735,72.33333333333333,56.55555555555556,5.111111111111111,0.09872217594831757
2020-08-19,177.45873713509263,0.940256454683029,70.11111111111111,45.333333333333336,4.111111111111111,0.11302662421210508
2020-08-20,199.1324869279074,0.9361336443994366,74.11111111111111,45.333333333333336,3.3333333333333335,0.12683102073068728
2020-08-21,144.8974174991296,0.9319305081234428,79.33333333333333,54.22222222222222,6.666666666666667,0.09228774092149222
2020-08-22,149.46852738064817,0.9276471682093612,81.33333333333333,54.44444444444444,5.444444444444445,0.0951991620617054
2020-08-23,185.1247209647778,0.9232838051261528,84.44444444444444,47.44444444444444,3.111111111111111,0.11790922558480782
2020-08-24,158.4353145062037,0.9188406592224025,84.77777777777777,50.888888888888886,3.5555555555555554,0.10091026817680514
2020-08-25,184.01439406218523,0.9143180324236737,78.0,57.22222222222222,3.7777777777777777,0.11720203864322386
2020-08-26,148.1745402069074,0.9097162898568796,68.55555555555556,56.22222222222222,7.222222222222222,0.09437499862865704
2020-08-27,75.41313704681482,0.9050358613963161,78.33333333333333,77.55555555555556,7.222222222222222,0.048031967539347215
2020-08-28,105.18712856849278,0.9002758582526538,69.66666666666667,68.77777777777777,7.333333333333333,0.0669955520060464
2020-08-29,101.77875396047965,0.8954409987137145,75.44444444444444,70.22222222222223,7.222222222222222,0.06482469763046998
2020-08-30,164.77686715257408,0.8905277606898916,69.11111111111111,52.666666666666664,3.888888888888889,0.10494931578558497
2020-08-31,192.9177301550741,0.8855382316293617,73.33333333333333,47.22222222222222,4.333333333333333,0.12287273166770399
2020-09-01,91.0714058487037,0.8804731852282145,74.88888888888889,65.55555555555556,7.222222222222222,0.058004997282796476
2020-09-02,101.88802581641667,0.8753334672729527,78.0,74.11111111111111,6.888888888888889,0.06489429481794771
2020-09-03,142.34899757855555,0.8701199964969527,76.33333333333333,52.888888888888886,6.666666666666667,0.09066460697301781
2020-09-04,172.68620184050002,0.8648337653201792,70.55555555555556,43.666666666666664,4.666666666666667,0.10998691164573939
2020-09-05,101.01786983345741,0.8594758404682523,66.77777777777777,63.55555555555556,6.333333333333333,0.06434007700438929
2020-09-06,179.21220920825925,0.8540473634672654,69.0,51.111111111111114,6.0,0.11414344174546412
2020-09-07,76.38492646837223,0.8485495510110632,72.33333333333333,61.22222222222222,7.777777777777778,0.048650917496598695
2020-09-08,146.76012719161923,0.8430454185983776,72.22222222222223,67.66666666666667,5.777777777777778,0.09347413383642095
2020-09-09,170.25486973611112,0.8373511636345987,73.66666666666667,72.44444444444444,5.222222222222222,0.10843835300876233
2020-09-10,58.724417789607415,0.8316533994037886,69.11111111111111,80.88888888888889,7.888888888888889,0.03740262558347745
